jobId,companyId,jobType,degree,major,industry,yearsExperience,milesFromMetropolis
JOB1362684408016,COMP22,JUNIOR,BACHELORS,CHEMISTRY,EDUCATION,9,54
JOB1362684408017,COMP35,VICE_PRESIDENT,BACHELORS,CHEMISTRY,FINANCE,8,70
JOB1362684408018,COMP21,MANAGER,MASTERS,MATH,EDUCATION,0,2
JOB1362684408019,COMP61,JUNIOR,MASTERS,BIOLOGY,EDUCATION,17,51
JOB1362684408020,COMP44,CFO,NONE,NONE,HEALTH,5,56
JOB1362684408021,COMP61,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,13,33
JOB1362684408022,COMP24,JUNIOR,BACHELORS,COMPSCI,SERVICE,20,59
JOB1362684408023,COMP10,SENIOR,BACHELORS,PHYSICS,HEALTH,7,78
JOB1362684408024,COMP43,CTO,NONE,NONE,OIL,20,47
JOB1362684408025,COMP46,MANAGER,BACHELORS,BIOLOGY,OIL,19,37
JOB1362684408026,COMP0,JANITOR,HIGH_SCHOOL,NONE,WEB,21,1
JOB1362684408027,COMP33,SENIOR,HIGH_SCHOOL,NONE,FINANCE,14,3
JOB1362684408028,COMP58,CTO,BACHELORS,BUSINESS,OIL,20,20
JOB1362684408029,COMP27,MANAGER,BACHELORS,BIOLOGY,HEALTH,5,96
JOB1362684408030,COMP1,CFO,MASTERS,ENGINEERING,OIL,1,98
JOB1362684408031,COMP10,JANITOR,NONE,NONE,WEB,12,87
JOB1362684408032,COMP56,CEO,DOCTORAL,BIOLOGY,AUTO,20,5
JOB1362684408033,COMP43,VICE_PRESIDENT,NONE,NONE,WEB,1,96
JOB1362684408034,COMP40,VICE_PRESIDENT,DOCTORAL,BUSINESS,OIL,2,93
JOB1362684408035,COMP0,JUNIOR,MASTERS,BIOLOGY,SERVICE,1,14
JOB1362684408036,COMP27,CTO,MASTERS,BUSINESS,WEB,9,3
JOB1362684408037,COMP60,CTO,NONE,NONE,SERVICE,10,64
JOB1362684408038,COMP42,CTO,HIGH_SCHOOL,NONE,OIL,8,34
JOB1362684408039,COMP51,MANAGER,NONE,NONE,WEB,17,64
JOB1362684408040,COMP33,VICE_PRESIDENT,BACHELORS,LITERATURE,HEALTH,9,13
JOB1362684408041,COMP7,JUNIOR,NONE,NONE,AUTO,0,67
JOB1362684408042,COMP27,JANITOR,NONE,NONE,AUTO,15,3
JOB1362684408043,COMP34,VICE_PRESIDENT,DOCTORAL,ENGINEERING,SERVICE,6,71
JOB1362684408044,COMP4,CFO,HIGH_SCHOOL,NONE,FINANCE,11,16
JOB1362684408045,COMP18,VICE_PRESIDENT,MASTERS,LITERATURE,SERVICE,21,94
JOB1362684408046,COMP59,CFO,DOCTORAL,ENGINEERING,HEALTH,9,86
JOB1362684408047,COMP0,CTO,BACHELORS,NONE,WEB,21,63
JOB1362684408048,COMP2,CEO,MASTERS,CHEMISTRY,FINANCE,10,8
JOB1362684408049,COMP38,CTO,MASTERS,NONE,HEALTH,24,3
JOB1362684408050,COMP49,VICE_PRESIDENT,HIGH_SCHOOL,NONE,HEALTH,14,97
JOB1362684408051,COMP4,CEO,NONE,NONE,FINANCE,21,8
JOB1362684408052,COMP43,JUNIOR,BACHELORS,ENGINEERING,FINANCE,24,91
JOB1362684408053,COMP32,MANAGER,BACHELORS,ENGINEERING,SERVICE,18,9
JOB1362684408054,COMP2,CTO,BACHELORS,COMPSCI,EDUCATION,14,67
JOB1362684408055,COMP27,MANAGER,HIGH_SCHOOL,NONE,EDUCATION,2,96
JOB1362684408056,COMP55,JUNIOR,NONE,NONE,OIL,23,91
JOB1362684408057,COMP20,MANAGER,NONE,NONE,FINANCE,24,71
JOB1362684408058,COMP13,CEO,MASTERS,BIOLOGY,AUTO,6,27
JOB1362684408059,COMP43,SENIOR,HIGH_SCHOOL,NONE,SERVICE,0,97
JOB1362684408060,COMP21,VICE_PRESIDENT,DOCTORAL,ENGINEERING,OIL,9,18
JOB1362684408061,COMP23,JUNIOR,MASTERS,PHYSICS,AUTO,4,88
JOB1362684408062,COMP11,JUNIOR,NONE,NONE,AUTO,22,43
JOB1362684408063,COMP40,JUNIOR,HIGH_SCHOOL,NONE,WEB,18,17
JOB1362684408064,COMP18,VICE_PRESIDENT,DOCTORAL,BIOLOGY,HEALTH,15,99
JOB1362684408065,COMP36,VICE_PRESIDENT,NONE,NONE,AUTO,2,25
JOB1362684408066,COMP61,VICE_PRESIDENT,BACHELORS,NONE,OIL,22,47
JOB1362684408067,COMP1,VICE_PRESIDENT,BACHELORS,MATH,EDUCATION,1,16
JOB1362684408068,COMP55,VICE_PRESIDENT,HIGH_SCHOOL,NONE,FINANCE,19,32
JOB1362684408069,COMP48,VICE_PRESIDENT,MASTERS,MATH,OIL,8,31
JOB1362684408070,COMP31,CFO,MASTERS,BIOLOGY,FINANCE,7,49
JOB1362684408071,COMP7,SENIOR,NONE,NONE,OIL,2,22
JOB1362684408072,COMP52,MANAGER,NONE,NONE,FINANCE,15,87
JOB1362684408073,COMP3,JUNIOR,BACHELORS,MATH,AUTO,11,32
JOB1362684408074,COMP16,JUNIOR,DOCTORAL,ENGINEERING,AUTO,2,38
JOB1362684408075,COMP36,SENIOR,NONE,NONE,EDUCATION,20,97
JOB1362684408076,COMP16,CTO,HIGH_SCHOOL,NONE,SERVICE,22,26
JOB1362684408077,COMP49,CFO,MASTERS,MATH,EDUCATION,22,21
JOB1362684408078,COMP4,CFO,HIGH_SCHOOL,NONE,EDUCATION,8,0
JOB1362684408079,COMP7,JUNIOR,DOCTORAL,ENGINEERING,HEALTH,22,22
JOB1362684408080,COMP8,JUNIOR,MASTERS,COMPSCI,WEB,20,45
JOB1362684408081,COMP9,JUNIOR,NONE,NONE,EDUCATION,11,34
JOB1362684408082,COMP55,MANAGER,NONE,NONE,FINANCE,12,79
JOB1362684408083,COMP41,MANAGER,NONE,NONE,OIL,10,49
JOB1362684408084,COMP23,JUNIOR,DOCTORAL,NONE,OIL,8,67
JOB1362684408085,COMP57,SENIOR,HIGH_SCHOOL,NONE,WEB,0,58
JOB1362684408086,COMP27,MANAGER,NONE,NONE,FINANCE,9,42
JOB1362684408087,COMP53,CEO,NONE,NONE,AUTO,17,34
JOB1362684408088,COMP9,SENIOR,DOCTORAL,BUSINESS,WEB,10,4
JOB1362684408089,COMP48,JANITOR,HIGH_SCHOOL,NONE,OIL,3,91
JOB1362684408090,COMP34,MANAGER,NONE,NONE,OIL,15,32
JOB1362684408091,COMP46,CTO,MASTERS,MATH,HEALTH,15,98
JOB1362684408092,COMP32,SENIOR,MASTERS,BIOLOGY,HEALTH,23,29
JOB1362684408093,COMP6,CFO,DOCTORAL,BUSINESS,FINANCE,2,63
JOB1362684408094,COMP2,CEO,NONE,NONE,HEALTH,21,49
JOB1362684408095,COMP1,JUNIOR,BACHELORS,BUSINESS,WEB,6,3
JOB1362684408096,COMP21,VICE_PRESIDENT,DOCTORAL,ENGINEERING,OIL,17,99
JOB1362684408097,COMP36,MANAGER,MASTERS,LITERATURE,AUTO,1,11
JOB1362684408098,COMP21,JUNIOR,BACHELORS,MATH,FINANCE,15,97
JOB1362684408099,COMP43,CTO,DOCTORAL,CHEMISTRY,WEB,2,23
JOB1362684408100,COMP10,CEO,NONE,NONE,AUTO,8,64
JOB1362684408101,COMP14,JUNIOR,HIGH_SCHOOL,NONE,AUTO,18,34
JOB1362684408102,COMP31,VICE_PRESIDENT,HIGH_SCHOOL,NONE,EDUCATION,22,70
JOB1362684408103,COMP36,VICE_PRESIDENT,HIGH_SCHOOL,NONE,FINANCE,13,76
JOB1362684408104,COMP4,CTO,MASTERS,LITERATURE,AUTO,13,57
JOB1362684408105,COMP50,JUNIOR,BACHELORS,MATH,WEB,7,13
JOB1362684408106,COMP61,JANITOR,HIGH_SCHOOL,NONE,SERVICE,16,55
JOB1362684408107,COMP17,JUNIOR,MASTERS,ENGINEERING,OIL,24,83
JOB1362684408108,COMP39,JUNIOR,NONE,NONE,WEB,10,97
JOB1362684408109,COMP61,JUNIOR,NONE,NONE,EDUCATION,20,78
JOB1362684408110,COMP54,CTO,MASTERS,PHYSICS,OIL,17,93
JOB1362684408111,COMP1,CTO,HIGH_SCHOOL,NONE,HEALTH,3,77
JOB1362684408112,COMP24,VICE_PRESIDENT,MASTERS,NONE,FINANCE,1,25
JOB1362684408113,COMP28,VICE_PRESIDENT,HIGH_SCHOOL,NONE,OIL,10,55
JOB1362684408114,COMP11,JANITOR,NONE,NONE,HEALTH,16,89
JOB1362684408115,COMP21,CTO,MASTERS,CHEMISTRY,WEB,22,74
JOB1362684408116,COMP60,CFO,NONE,NONE,EDUCATION,22,96
JOB1362684408117,COMP47,VICE_PRESIDENT,DOCTORAL,NONE,FINANCE,23,52
JOB1362684408118,COMP42,JANITOR,HIGH_SCHOOL,NONE,AUTO,22,27
JOB1362684408119,COMP58,MANAGER,BACHELORS,CHEMISTRY,AUTO,19,68
JOB1362684408120,COMP22,MANAGER,NONE,NONE,WEB,21,91
JOB1362684408121,COMP20,JANITOR,HIGH_SCHOOL,NONE,AUTO,15,74
JOB1362684408122,COMP18,MANAGER,HIGH_SCHOOL,NONE,FINANCE,24,3
JOB1362684408123,COMP61,JUNIOR,NONE,NONE,FINANCE,18,11
JOB1362684408124,COMP54,VICE_PRESIDENT,DOCTORAL,COMPSCI,EDUCATION,3,4
JOB1362684408125,COMP21,CFO,BACHELORS,CHEMISTRY,AUTO,11,41
JOB1362684408126,COMP5,VICE_PRESIDENT,BACHELORS,LITERATURE,SERVICE,24,56
JOB1362684408127,COMP56,SENIOR,NONE,NONE,HEALTH,8,25
JOB1362684408128,COMP47,MANAGER,HIGH_SCHOOL,NONE,EDUCATION,7,48
JOB1362684408129,COMP34,CFO,BACHELORS,NONE,EDUCATION,14,76
JOB1362684408130,COMP33,MANAGER,HIGH_SCHOOL,NONE,HEALTH,7,5
JOB1362684408131,COMP3,SENIOR,BACHELORS,MATH,HEALTH,6,0
JOB1362684408132,COMP11,CTO,BACHELORS,ENGINEERING,AUTO,14,61
JOB1362684408133,COMP56,JUNIOR,BACHELORS,MATH,EDUCATION,6,67
JOB1362684408134,COMP31,JANITOR,NONE,NONE,SERVICE,0,60
JOB1362684408135,COMP24,JANITOR,NONE,NONE,WEB,1,32
JOB1362684408136,COMP27,CFO,MASTERS,NONE,WEB,18,0
JOB1362684408137,COMP55,MANAGER,BACHELORS,CHEMISTRY,FINANCE,13,67
JOB1362684408138,COMP18,CTO,NONE,NONE,SERVICE,5,42
JOB1362684408139,COMP9,JANITOR,HIGH_SCHOOL,NONE,WEB,10,30
JOB1362684408140,COMP4,MANAGER,BACHELORS,ENGINEERING,HEALTH,2,54
JOB1362684408141,COMP14,VICE_PRESIDENT,NONE,NONE,WEB,23,10
JOB1362684408142,COMP8,JUNIOR,MASTERS,NONE,SERVICE,2,32
JOB1362684408143,COMP0,CEO,HIGH_SCHOOL,NONE,HEALTH,20,39
JOB1362684408144,COMP24,JANITOR,HIGH_SCHOOL,NONE,OIL,9,27
JOB1362684408145,COMP59,JANITOR,NONE,NONE,OIL,1,18
JOB1362684408146,COMP61,JANITOR,HIGH_SCHOOL,NONE,AUTO,17,85
JOB1362684408147,COMP11,MANAGER,DOCTORAL,MATH,SERVICE,0,11
JOB1362684408148,COMP14,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,1,73
JOB1362684408149,COMP12,JANITOR,NONE,NONE,AUTO,20,94
JOB1362684408150,COMP8,JANITOR,NONE,NONE,EDUCATION,2,32
JOB1362684408151,COMP22,MANAGER,DOCTORAL,COMPSCI,EDUCATION,10,86
JOB1362684408152,COMP11,MANAGER,HIGH_SCHOOL,NONE,SERVICE,0,6
JOB1362684408153,COMP10,JANITOR,NONE,NONE,HEALTH,14,47
JOB1362684408154,COMP29,VICE_PRESIDENT,HIGH_SCHOOL,NONE,FINANCE,9,39
JOB1362684408155,COMP12,SENIOR,DOCTORAL,BIOLOGY,OIL,8,98
JOB1362684408156,COMP40,VICE_PRESIDENT,BACHELORS,MATH,SERVICE,19,87
JOB1362684408157,COMP62,JUNIOR,DOCTORAL,CHEMISTRY,FINANCE,22,29
JOB1362684408158,COMP2,VICE_PRESIDENT,MASTERS,BUSINESS,HEALTH,21,41
JOB1362684408159,COMP41,SENIOR,NONE,NONE,WEB,20,57
JOB1362684408160,COMP1,JUNIOR,BACHELORS,NONE,WEB,14,99
JOB1362684408161,COMP20,CEO,BACHELORS,CHEMISTRY,HEALTH,0,42
JOB1362684408162,COMP23,JUNIOR,DOCTORAL,NONE,FINANCE,0,74
JOB1362684408163,COMP32,JUNIOR,MASTERS,PHYSICS,FINANCE,8,29
JOB1362684408164,COMP50,SENIOR,BACHELORS,BIOLOGY,AUTO,5,5
JOB1362684408165,COMP27,JANITOR,NONE,NONE,HEALTH,16,68
JOB1362684408166,COMP44,CEO,MASTERS,BIOLOGY,SERVICE,19,45
JOB1362684408167,COMP48,SENIOR,BACHELORS,BIOLOGY,HEALTH,22,51
JOB1362684408168,COMP14,CFO,HIGH_SCHOOL,NONE,WEB,0,56
JOB1362684408169,COMP19,CEO,HIGH_SCHOOL,NONE,AUTO,13,48
JOB1362684408170,COMP34,CEO,NONE,NONE,FINANCE,13,88
JOB1362684408171,COMP61,MANAGER,HIGH_SCHOOL,NONE,SERVICE,4,58
JOB1362684408172,COMP23,SENIOR,MASTERS,BIOLOGY,AUTO,7,65
JOB1362684408173,COMP55,JUNIOR,NONE,NONE,AUTO,3,84
JOB1362684408174,COMP55,VICE_PRESIDENT,BACHELORS,NONE,SERVICE,21,78
JOB1362684408175,COMP51,JUNIOR,DOCTORAL,PHYSICS,OIL,18,8
JOB1362684408176,COMP21,JUNIOR,DOCTORAL,NONE,SERVICE,8,60
JOB1362684408177,COMP7,JUNIOR,MASTERS,CHEMISTRY,AUTO,16,20
JOB1362684408178,COMP16,SENIOR,NONE,NONE,FINANCE,10,2
JOB1362684408179,COMP43,SENIOR,NONE,NONE,WEB,20,61
JOB1362684408180,COMP17,JUNIOR,MASTERS,LITERATURE,WEB,14,50
JOB1362684408181,COMP1,JANITOR,HIGH_SCHOOL,NONE,HEALTH,19,48
JOB1362684408182,COMP13,JUNIOR,BACHELORS,NONE,EDUCATION,21,60
JOB1362684408183,COMP2,CFO,BACHELORS,NONE,WEB,1,77
JOB1362684408184,COMP27,VICE_PRESIDENT,DOCTORAL,LITERATURE,WEB,23,46
JOB1362684408185,COMP13,VICE_PRESIDENT,HIGH_SCHOOL,NONE,OIL,8,50
JOB1362684408186,COMP3,CFO,DOCTORAL,COMPSCI,WEB,20,35
JOB1362684408187,COMP40,VICE_PRESIDENT,NONE,NONE,AUTO,9,17
JOB1362684408188,COMP34,JUNIOR,BACHELORS,MATH,HEALTH,12,31
JOB1362684408189,COMP47,CTO,DOCTORAL,NONE,OIL,13,68
JOB1362684408190,COMP36,JUNIOR,BACHELORS,BUSINESS,OIL,13,89
JOB1362684408191,COMP53,CFO,HIGH_SCHOOL,NONE,FINANCE,6,4
JOB1362684408192,COMP11,MANAGER,MASTERS,NONE,EDUCATION,19,72
JOB1362684408193,COMP24,JANITOR,NONE,NONE,AUTO,12,50
JOB1362684408194,COMP8,VICE_PRESIDENT,DOCTORAL,PHYSICS,FINANCE,8,71
JOB1362684408195,COMP27,MANAGER,DOCTORAL,PHYSICS,SERVICE,12,61
JOB1362684408196,COMP39,MANAGER,DOCTORAL,NONE,AUTO,18,29
JOB1362684408197,COMP19,VICE_PRESIDENT,HIGH_SCHOOL,NONE,EDUCATION,21,32
JOB1362684408198,COMP21,CFO,BACHELORS,BUSINESS,FINANCE,11,39
JOB1362684408199,COMP34,CEO,NONE,NONE,AUTO,19,47
JOB1362684408200,COMP43,CFO,BACHELORS,BIOLOGY,OIL,21,30
JOB1362684408201,COMP28,SENIOR,BACHELORS,LITERATURE,AUTO,1,54
JOB1362684408202,COMP1,SENIOR,NONE,NONE,WEB,24,72
JOB1362684408203,COMP52,MANAGER,NONE,NONE,AUTO,20,73
JOB1362684408204,COMP8,CFO,HIGH_SCHOOL,NONE,FINANCE,3,93
JOB1362684408205,COMP2,MANAGER,MASTERS,BUSINESS,FINANCE,6,25
JOB1362684408206,COMP20,JUNIOR,HIGH_SCHOOL,NONE,AUTO,4,41
JOB1362684408207,COMP56,CFO,MASTERS,BIOLOGY,WEB,7,74
JOB1362684408208,COMP50,CEO,MASTERS,LITERATURE,OIL,18,23
JOB1362684408209,COMP37,SENIOR,BACHELORS,BUSINESS,SERVICE,5,26
JOB1362684408210,COMP33,SENIOR,MASTERS,COMPSCI,WEB,2,37
JOB1362684408211,COMP30,MANAGER,BACHELORS,COMPSCI,AUTO,13,27
JOB1362684408212,COMP26,CTO,DOCTORAL,COMPSCI,FINANCE,16,63
JOB1362684408213,COMP17,JUNIOR,DOCTORAL,ENGINEERING,WEB,23,57
JOB1362684408214,COMP32,JUNIOR,BACHELORS,BUSINESS,WEB,23,23
JOB1362684408215,COMP57,CFO,NONE,NONE,SERVICE,14,35
JOB1362684408216,COMP22,JANITOR,NONE,NONE,SERVICE,4,54
JOB1362684408217,COMP17,SENIOR,MASTERS,MATH,FINANCE,0,74
JOB1362684408218,COMP25,SENIOR,HIGH_SCHOOL,NONE,OIL,10,21
JOB1362684408219,COMP30,CFO,BACHELORS,BIOLOGY,EDUCATION,9,20
JOB1362684408220,COMP49,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,14,18
JOB1362684408221,COMP11,MANAGER,BACHELORS,COMPSCI,HEALTH,21,76
JOB1362684408222,COMP2,CEO,BACHELORS,NONE,HEALTH,14,47
JOB1362684408223,COMP31,CFO,NONE,NONE,HEALTH,1,77
JOB1362684408224,COMP53,MANAGER,HIGH_SCHOOL,NONE,SERVICE,24,44
JOB1362684408225,COMP28,CEO,MASTERS,CHEMISTRY,WEB,7,61
JOB1362684408226,COMP43,JANITOR,NONE,NONE,FINANCE,8,38
JOB1362684408227,COMP18,VICE_PRESIDENT,HIGH_SCHOOL,NONE,FINANCE,11,15
JOB1362684408228,COMP47,VICE_PRESIDENT,BACHELORS,ENGINEERING,SERVICE,19,31
JOB1362684408229,COMP14,VICE_PRESIDENT,BACHELORS,CHEMISTRY,OIL,4,42
JOB1362684408230,COMP19,SENIOR,HIGH_SCHOOL,NONE,EDUCATION,19,17
JOB1362684408231,COMP8,JUNIOR,BACHELORS,NONE,SERVICE,11,35
JOB1362684408232,COMP58,JUNIOR,DOCTORAL,COMPSCI,EDUCATION,6,90
JOB1362684408233,COMP1,SENIOR,BACHELORS,NONE,OIL,0,96
JOB1362684408234,COMP20,CFO,MASTERS,NONE,WEB,13,16
JOB1362684408235,COMP29,JANITOR,NONE,NONE,AUTO,17,77
JOB1362684408236,COMP60,MANAGER,MASTERS,MATH,SERVICE,11,98
JOB1362684408237,COMP13,VICE_PRESIDENT,MASTERS,MATH,HEALTH,17,33
JOB1362684408238,COMP0,CEO,BACHELORS,BUSINESS,EDUCATION,13,13
JOB1362684408239,COMP17,CTO,BACHELORS,ENGINEERING,FINANCE,10,62
JOB1362684408240,COMP4,JANITOR,HIGH_SCHOOL,NONE,AUTO,24,98
JOB1362684408241,COMP17,JUNIOR,BACHELORS,LITERATURE,SERVICE,16,54
JOB1362684408242,COMP9,MANAGER,BACHELORS,LITERATURE,WEB,16,16
JOB1362684408243,COMP46,CTO,NONE,NONE,EDUCATION,24,17
JOB1362684408244,COMP55,MANAGER,MASTERS,MATH,WEB,20,99
JOB1362684408245,COMP0,CEO,DOCTORAL,BUSINESS,OIL,4,59
JOB1362684408246,COMP9,CEO,HIGH_SCHOOL,NONE,OIL,2,89
JOB1362684408247,COMP53,CEO,MASTERS,BIOLOGY,WEB,22,7
JOB1362684408248,COMP2,CTO,NONE,NONE,AUTO,8,7
JOB1362684408249,COMP25,MANAGER,MASTERS,NONE,OIL,9,58
JOB1362684408250,COMP46,JANITOR,NONE,NONE,EDUCATION,11,71
JOB1362684408251,COMP23,CFO,DOCTORAL,BUSINESS,SERVICE,4,43
JOB1362684408252,COMP55,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,14,7
JOB1362684408253,COMP15,VICE_PRESIDENT,NONE,NONE,SERVICE,21,58
JOB1362684408254,COMP5,CEO,NONE,NONE,FINANCE,1,98
JOB1362684408255,COMP9,CFO,MASTERS,MATH,EDUCATION,0,74
JOB1362684408256,COMP30,CEO,BACHELORS,NONE,EDUCATION,16,13
JOB1362684408257,COMP37,MANAGER,MASTERS,CHEMISTRY,FINANCE,12,92
JOB1362684408258,COMP34,CEO,MASTERS,CHEMISTRY,FINANCE,12,99
JOB1362684408259,COMP29,VICE_PRESIDENT,DOCTORAL,PHYSICS,AUTO,23,0
JOB1362684408260,COMP5,CTO,MASTERS,COMPSCI,HEALTH,12,30
JOB1362684408261,COMP7,VICE_PRESIDENT,MASTERS,ENGINEERING,EDUCATION,12,28
JOB1362684408262,COMP20,CTO,HIGH_SCHOOL,NONE,HEALTH,9,19
JOB1362684408263,COMP34,CFO,NONE,NONE,AUTO,3,24
JOB1362684408264,COMP60,MANAGER,MASTERS,MATH,AUTO,5,99
JOB1362684408265,COMP15,CFO,NONE,NONE,EDUCATION,18,30
JOB1362684408266,COMP17,CEO,BACHELORS,ENGINEERING,EDUCATION,1,61
JOB1362684408267,COMP4,MANAGER,DOCTORAL,MATH,HEALTH,10,96
JOB1362684408268,COMP58,JUNIOR,DOCTORAL,PHYSICS,AUTO,20,20
JOB1362684408269,COMP0,CEO,DOCTORAL,LITERATURE,WEB,15,45
JOB1362684408270,COMP26,CTO,BACHELORS,LITERATURE,FINANCE,0,50
JOB1362684408271,COMP10,CFO,MASTERS,COMPSCI,AUTO,20,80
JOB1362684408272,COMP35,VICE_PRESIDENT,BACHELORS,MATH,EDUCATION,17,27
JOB1362684408273,COMP19,CFO,HIGH_SCHOOL,NONE,HEALTH,19,67
JOB1362684408274,COMP31,VICE_PRESIDENT,HIGH_SCHOOL,NONE,OIL,24,23
JOB1362684408275,COMP56,CEO,NONE,NONE,FINANCE,6,22
JOB1362684408276,COMP22,MANAGER,NONE,NONE,OIL,17,4
JOB1362684408277,COMP7,CTO,MASTERS,PHYSICS,WEB,23,69
JOB1362684408278,COMP58,VICE_PRESIDENT,NONE,NONE,AUTO,23,86
JOB1362684408279,COMP3,MANAGER,NONE,NONE,AUTO,14,20
JOB1362684408280,COMP57,CFO,BACHELORS,NONE,WEB,5,50
JOB1362684408281,COMP26,SENIOR,DOCTORAL,MATH,WEB,22,97
JOB1362684408282,COMP55,JANITOR,HIGH_SCHOOL,NONE,HEALTH,17,40
JOB1362684408283,COMP14,JUNIOR,NONE,NONE,HEALTH,15,53
JOB1362684408284,COMP17,VICE_PRESIDENT,NONE,NONE,EDUCATION,22,66
JOB1362684408285,COMP13,SENIOR,DOCTORAL,MATH,OIL,19,32
JOB1362684408286,COMP50,CFO,BACHELORS,BIOLOGY,WEB,4,12
JOB1362684408287,COMP35,CTO,MASTERS,MATH,FINANCE,1,97
JOB1362684408288,COMP59,JUNIOR,NONE,NONE,WEB,6,67
JOB1362684408289,COMP9,JUNIOR,HIGH_SCHOOL,NONE,OIL,6,25
JOB1362684408290,COMP32,MANAGER,DOCTORAL,CHEMISTRY,FINANCE,21,58
JOB1362684408291,COMP43,JUNIOR,DOCTORAL,ENGINEERING,SERVICE,9,88
JOB1362684408292,COMP13,JANITOR,NONE,NONE,SERVICE,20,1
JOB1362684408293,COMP16,CTO,MASTERS,PHYSICS,FINANCE,5,74
JOB1362684408294,COMP59,CEO,HIGH_SCHOOL,NONE,EDUCATION,0,9
JOB1362684408295,COMP33,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,19,2
JOB1362684408296,COMP13,SENIOR,BACHELORS,NONE,EDUCATION,20,12
JOB1362684408297,COMP53,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,5,12
JOB1362684408298,COMP55,CEO,BACHELORS,LITERATURE,EDUCATION,0,42
JOB1362684408299,COMP6,CEO,MASTERS,BUSINESS,FINANCE,7,62
JOB1362684408300,COMP26,MANAGER,NONE,NONE,AUTO,14,21
JOB1362684408301,COMP54,VICE_PRESIDENT,MASTERS,NONE,AUTO,9,30
JOB1362684408302,COMP36,SENIOR,BACHELORS,LITERATURE,AUTO,1,57
JOB1362684408303,COMP52,VICE_PRESIDENT,BACHELORS,BUSINESS,FINANCE,12,96
JOB1362684408304,COMP18,JUNIOR,MASTERS,NONE,OIL,22,42
JOB1362684408305,COMP41,MANAGER,HIGH_SCHOOL,NONE,SERVICE,7,24
JOB1362684408306,COMP3,VICE_PRESIDENT,NONE,NONE,HEALTH,15,64
JOB1362684408307,COMP44,CEO,BACHELORS,BIOLOGY,HEALTH,24,94
JOB1362684408308,COMP57,JUNIOR,DOCTORAL,MATH,AUTO,21,41
JOB1362684408309,COMP62,MANAGER,HIGH_SCHOOL,NONE,AUTO,12,60
JOB1362684408310,COMP55,CEO,HIGH_SCHOOL,NONE,OIL,11,15
JOB1362684408311,COMP45,MANAGER,MASTERS,BIOLOGY,AUTO,11,39
JOB1362684408312,COMP11,CFO,DOCTORAL,COMPSCI,WEB,18,79
JOB1362684408313,COMP25,VICE_PRESIDENT,BACHELORS,BIOLOGY,AUTO,15,67
JOB1362684408314,COMP3,CTO,BACHELORS,LITERATURE,HEALTH,3,22
JOB1362684408315,COMP43,CTO,BACHELORS,NONE,SERVICE,0,66
JOB1362684408316,COMP30,CEO,HIGH_SCHOOL,NONE,HEALTH,23,27
JOB1362684408317,COMP25,CTO,NONE,NONE,AUTO,12,38
JOB1362684408318,COMP21,SENIOR,HIGH_SCHOOL,NONE,OIL,7,92
JOB1362684408319,COMP42,MANAGER,NONE,NONE,SERVICE,1,99
JOB1362684408320,COMP46,CTO,HIGH_SCHOOL,NONE,SERVICE,23,26
JOB1362684408321,COMP40,SENIOR,HIGH_SCHOOL,NONE,EDUCATION,9,76
JOB1362684408322,COMP43,JANITOR,HIGH_SCHOOL,NONE,AUTO,24,3
JOB1362684408323,COMP1,SENIOR,BACHELORS,BIOLOGY,EDUCATION,19,1
JOB1362684408324,COMP20,CFO,MASTERS,PHYSICS,EDUCATION,24,74
JOB1362684408325,COMP5,VICE_PRESIDENT,BACHELORS,LITERATURE,HEALTH,10,70
JOB1362684408326,COMP16,CEO,BACHELORS,CHEMISTRY,EDUCATION,5,3
JOB1362684408327,COMP42,CEO,DOCTORAL,MATH,OIL,10,47
JOB1362684408328,COMP13,CFO,HIGH_SCHOOL,NONE,FINANCE,22,49
JOB1362684408329,COMP28,JANITOR,HIGH_SCHOOL,NONE,AUTO,3,68
JOB1362684408330,COMP22,JANITOR,HIGH_SCHOOL,NONE,OIL,0,57
JOB1362684408331,COMP4,SENIOR,MASTERS,BUSINESS,EDUCATION,12,57
JOB1362684408332,COMP41,JUNIOR,DOCTORAL,BIOLOGY,EDUCATION,24,46
JOB1362684408333,COMP7,CFO,HIGH_SCHOOL,NONE,AUTO,19,2
JOB1362684408334,COMP28,VICE_PRESIDENT,NONE,NONE,EDUCATION,4,82
JOB1362684408335,COMP19,JUNIOR,MASTERS,COMPSCI,OIL,12,52
JOB1362684408336,COMP13,CEO,DOCTORAL,NONE,HEALTH,11,5
JOB1362684408337,COMP40,CFO,NONE,NONE,OIL,16,21
JOB1362684408338,COMP41,CFO,HIGH_SCHOOL,NONE,WEB,9,83
JOB1362684408339,COMP51,CFO,MASTERS,BUSINESS,OIL,9,11
JOB1362684408340,COMP14,VICE_PRESIDENT,HIGH_SCHOOL,NONE,EDUCATION,1,91
JOB1362684408341,COMP8,CTO,BACHELORS,BIOLOGY,EDUCATION,4,4
JOB1362684408342,COMP59,MANAGER,NONE,NONE,SERVICE,8,53
JOB1362684408343,COMP28,CFO,NONE,NONE,AUTO,18,30
